subject_id,action_id,sequence_dir,frame_index,depth_frame_path,cam_path,smpl_path,purpose
p000465,a000197,data_external/HuMMan/extracted/p000465_a000197,0,data_external/HuMMan/extracted/p000465_a000197/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000465_a000197/cameras.json,data_external/HuMMan/extracted/p000465_a000197/smpl_params.npz,sensor_acceptance_and_reconstruction
p000465,a000197,data_external/HuMMan/extracted/p000465_a000197,10,data_external/HuMMan/extracted/p000465_a000197/iphone_depth/iphone/000010.png,data_external/HuMMan/extracted/p000465_a000197/cameras.json,data_external/HuMMan/extracted/p000465_a000197/smpl_params.npz,sensor_acceptance_and_reconstruction
p000465,a000197,data_external/HuMMan/extracted/p000465_a000197,20,data_external/HuMMan/extracted/p000465_a000197/iphone_depth/iphone/000020.png,data_external/HuMMan/extracted/p000465_a000197/cameras.json,data_external/HuMMan/extracted/p000465_a000197/smpl_params.npz,sensor_acceptance_and_reconstruction
p000465,a000197,data_external/HuMMan/extracted/p000465_a000197,30,data_external/HuMMan/extracted/p000465_a000197/iphone_depth/iphone/000030.png,data_external/HuMMan/extracted/p000465_a000197/cameras.json,data_external/HuMMan/extracted/p000465_a000197/smpl_params.npz,sensor_acceptance_and_reconstruction
p000465,a000197,data_external/HuMMan/extracted/p000465_a000197,40,data_external/HuMMan/extracted/p000465_a000197/iphone_depth/iphone/000040.png,data_external/HuMMan/extracted/p000465_a000197/cameras.json,data_external/HuMMan/extracted/p000465_a000197/smpl_params.npz,sensor_acceptance_and_reconstruction
p000465,a000197,data_external/HuMMan/extracted/p000465_a000197,50,data_external/HuMMan/extracted/p000465_a000197/iphone_depth/iphone/000050.png,data_external/HuMMan/extracted/p000465_a000197/cameras.json,data_external/HuMMan/extracted/p000465_a000197/smpl_params.npz,sensor_acceptance_and_reconstruction
p000465,a000197,data_external/HuMMan/extracted/p000465_a000197,60,data_external/HuMMan/extracted/p000465_a000197/iphone_depth/iphone/000060.png,data_external/HuMMan/extracted/p000465_a000197/cameras.json,data_external/HuMMan/extracted/p000465_a000197/smpl_params.npz,sensor_acceptance_and_reconstruction
p000465,a000197,data_external/HuMMan/extracted/p000465_a000197,70,data_external/HuMMan/extracted/p000465_a000197/iphone_depth/iphone/000070.png,data_external/HuMMan/extracted/p000465_a000197/cameras.json,data_external/HuMMan/extracted/p000465_a000197/smpl_params.npz,sensor_acceptance_and_reconstruction
p000465,a000197,data_external/HuMMan/extracted/p000465_a000197,80,data_external/HuMMan/extracted/p000465_a000197/iphone_depth/iphone/000080.png,data_external/HuMMan/extracted/p000465_a000197/cameras.json,data_external/HuMMan/extracted/p000465_a000197/smpl_params.npz,sensor_acceptance_and_reconstruction
p000465,a000197,data_external/HuMMan/extracted/p000465_a000197,90,data_external/HuMMan/extracted/p000465_a000197/iphone_depth/iphone/000090.png,data_external/HuMMan/extracted/p000465_a000197/cameras.json,data_external/HuMMan/extracted/p000465_a000197/smpl_params.npz,sensor_acceptance_and_reconstruction
p000466,a000157,data_external/HuMMan/extracted/p000466_a000157,0,data_external/HuMMan/extracted/p000466_a000157/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000466_a000157/cameras.json,data_external/HuMMan/extracted/p000466_a000157/smpl_params.npz,sensor_acceptance_and_reconstruction
p000466,a000157,data_external/HuMMan/extracted/p000466_a000157,15,data_external/HuMMan/extracted/p000466_a000157/iphone_depth/iphone/000015.png,data_external/HuMMan/extracted/p000466_a000157/cameras.json,data_external/HuMMan/extracted/p000466_a000157/smpl_params.npz,sensor_acceptance_and_reconstruction
p000466,a000157,data_external/HuMMan/extracted/p000466_a000157,30,data_external/HuMMan/extracted/p000466_a000157/iphone_depth/iphone/000030.png,data_external/HuMMan/extracted/p000466_a000157/cameras.json,data_external/HuMMan/extracted/p000466_a000157/smpl_params.npz,sensor_acceptance_and_reconstruction
p000466,a000157,data_external/HuMMan/extracted/p000466_a000157,46,data_external/HuMMan/extracted/p000466_a000157/iphone_depth/iphone/000046.png,data_external/HuMMan/extracted/p000466_a000157/cameras.json,data_external/HuMMan/extracted/p000466_a000157/smpl_params.npz,sensor_acceptance_and_reconstruction
p000466,a000157,data_external/HuMMan/extracted/p000466_a000157,61,data_external/HuMMan/extracted/p000466_a000157/iphone_depth/iphone/000061.png,data_external/HuMMan/extracted/p000466_a000157/cameras.json,data_external/HuMMan/extracted/p000466_a000157/smpl_params.npz,sensor_acceptance_and_reconstruction
p000466,a000157,data_external/HuMMan/extracted/p000466_a000157,77,data_external/HuMMan/extracted/p000466_a000157/iphone_depth/iphone/000077.png,data_external/HuMMan/extracted/p000466_a000157/cameras.json,data_external/HuMMan/extracted/p000466_a000157/smpl_params.npz,sensor_acceptance_and_reconstruction
p000466,a000157,data_external/HuMMan/extracted/p000466_a000157,92,data_external/HuMMan/extracted/p000466_a000157/iphone_depth/iphone/000092.png,data_external/HuMMan/extracted/p000466_a000157/cameras.json,data_external/HuMMan/extracted/p000466_a000157/smpl_params.npz,sensor_acceptance_and_reconstruction
p000466,a000157,data_external/HuMMan/extracted/p000466_a000157,108,data_external/HuMMan/extracted/p000466_a000157/iphone_depth/iphone/000108.png,data_external/HuMMan/extracted/p000466_a000157/cameras.json,data_external/HuMMan/extracted/p000466_a000157/smpl_params.npz,sensor_acceptance_and_reconstruction
p000466,a000157,data_external/HuMMan/extracted/p000466_a000157,123,data_external/HuMMan/extracted/p000466_a000157/iphone_depth/iphone/000123.png,data_external/HuMMan/extracted/p000466_a000157/cameras.json,data_external/HuMMan/extracted/p000466_a000157/smpl_params.npz,sensor_acceptance_and_reconstruction
p000466,a000157,data_external/HuMMan/extracted/p000466_a000157,139,data_external/HuMMan/extracted/p000466_a000157/iphone_depth/iphone/000139.png,data_external/HuMMan/extracted/p000466_a000157/cameras.json,data_external/HuMMan/extracted/p000466_a000157/smpl_params.npz,sensor_acceptance_and_reconstruction
p000469,a000039,data_external/HuMMan/extracted/p000469_a000039,0,data_external/HuMMan/extracted/p000469_a000039/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000469_a000039/cameras.json,data_external/HuMMan/extracted/p000469_a000039/smpl_params.npz,sensor_acceptance_and_reconstruction
p000469,a000039,data_external/HuMMan/extracted/p000469_a000039,13,data_external/HuMMan/extracted/p000469_a000039/iphone_depth/iphone/000013.png,data_external/HuMMan/extracted/p000469_a000039/cameras.json,data_external/HuMMan/extracted/p000469_a000039/smpl_params.npz,sensor_acceptance_and_reconstruction
p000469,a000039,data_external/HuMMan/extracted/p000469_a000039,27,data_external/HuMMan/extracted/p000469_a000039/iphone_depth/iphone/000027.png,data_external/HuMMan/extracted/p000469_a000039/cameras.json,data_external/HuMMan/extracted/p000469_a000039/smpl_params.npz,sensor_acceptance_and_reconstruction
p000469,a000039,data_external/HuMMan/extracted/p000469_a000039,41,data_external/HuMMan/extracted/p000469_a000039/iphone_depth/iphone/000041.png,data_external/HuMMan/extracted/p000469_a000039/cameras.json,data_external/HuMMan/extracted/p000469_a000039/smpl_params.npz,sensor_acceptance_and_reconstruction
p000469,a000039,data_external/HuMMan/extracted/p000469_a000039,55,data_external/HuMMan/extracted/p000469_a000039/iphone_depth/iphone/000055.png,data_external/HuMMan/extracted/p000469_a000039/cameras.json,data_external/HuMMan/extracted/p000469_a000039/smpl_params.npz,sensor_acceptance_and_reconstruction
p000469,a000039,data_external/HuMMan/extracted/p000469_a000039,69,data_external/HuMMan/extracted/p000469_a000039/iphone_depth/iphone/000069.png,data_external/HuMMan/extracted/p000469_a000039/cameras.json,data_external/HuMMan/extracted/p000469_a000039/smpl_params.npz,sensor_acceptance_and_reconstruction
p000469,a000039,data_external/HuMMan/extracted/p000469_a000039,83,data_external/HuMMan/extracted/p000469_a000039/iphone_depth/iphone/000083.png,data_external/HuMMan/extracted/p000469_a000039/cameras.json,data_external/HuMMan/extracted/p000469_a000039/smpl_params.npz,sensor_acceptance_and_reconstruction
p000469,a000039,data_external/HuMMan/extracted/p000469_a000039,97,data_external/HuMMan/extracted/p000469_a000039/iphone_depth/iphone/000097.png,data_external/HuMMan/extracted/p000469_a000039/cameras.json,data_external/HuMMan/extracted/p000469_a000039/smpl_params.npz,sensor_acceptance_and_reconstruction
p000469,a000039,data_external/HuMMan/extracted/p000469_a000039,111,data_external/HuMMan/extracted/p000469_a000039/iphone_depth/iphone/000111.png,data_external/HuMMan/extracted/p000469_a000039/cameras.json,data_external/HuMMan/extracted/p000469_a000039/smpl_params.npz,sensor_acceptance_and_reconstruction
p000469,a000039,data_external/HuMMan/extracted/p000469_a000039,125,data_external/HuMMan/extracted/p000469_a000039/iphone_depth/iphone/000125.png,data_external/HuMMan/extracted/p000469_a000039/cameras.json,data_external/HuMMan/extracted/p000469_a000039/smpl_params.npz,sensor_acceptance_and_reconstruction
p000470,a000048,data_external/HuMMan/extracted/p000470_a000048,0,data_external/HuMMan/extracted/p000470_a000048/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000470_a000048/cameras.json,data_external/HuMMan/extracted/p000470_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000470,a000048,data_external/HuMMan/extracted/p000470_a000048,16,data_external/HuMMan/extracted/p000470_a000048/iphone_depth/iphone/000016.png,data_external/HuMMan/extracted/p000470_a000048/cameras.json,data_external/HuMMan/extracted/p000470_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000470,a000048,data_external/HuMMan/extracted/p000470_a000048,32,data_external/HuMMan/extracted/p000470_a000048/iphone_depth/iphone/000032.png,data_external/HuMMan/extracted/p000470_a000048/cameras.json,data_external/HuMMan/extracted/p000470_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000470,a000048,data_external/HuMMan/extracted/p000470_a000048,48,data_external/HuMMan/extracted/p000470_a000048/iphone_depth/iphone/000048.png,data_external/HuMMan/extracted/p000470_a000048/cameras.json,data_external/HuMMan/extracted/p000470_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000470,a000048,data_external/HuMMan/extracted/p000470_a000048,64,data_external/HuMMan/extracted/p000470_a000048/iphone_depth/iphone/000064.png,data_external/HuMMan/extracted/p000470_a000048/cameras.json,data_external/HuMMan/extracted/p000470_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000470,a000048,data_external/HuMMan/extracted/p000470_a000048,80,data_external/HuMMan/extracted/p000470_a000048/iphone_depth/iphone/000080.png,data_external/HuMMan/extracted/p000470_a000048/cameras.json,data_external/HuMMan/extracted/p000470_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000470,a000048,data_external/HuMMan/extracted/p000470_a000048,96,data_external/HuMMan/extracted/p000470_a000048/iphone_depth/iphone/000096.png,data_external/HuMMan/extracted/p000470_a000048/cameras.json,data_external/HuMMan/extracted/p000470_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000470,a000048,data_external/HuMMan/extracted/p000470_a000048,112,data_external/HuMMan/extracted/p000470_a000048/iphone_depth/iphone/000112.png,data_external/HuMMan/extracted/p000470_a000048/cameras.json,data_external/HuMMan/extracted/p000470_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000470,a000048,data_external/HuMMan/extracted/p000470_a000048,128,data_external/HuMMan/extracted/p000470_a000048/iphone_depth/iphone/000128.png,data_external/HuMMan/extracted/p000470_a000048/cameras.json,data_external/HuMMan/extracted/p000470_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000470,a000048,data_external/HuMMan/extracted/p000470_a000048,144,data_external/HuMMan/extracted/p000470_a000048/iphone_depth/iphone/000144.png,data_external/HuMMan/extracted/p000470_a000048/cameras.json,data_external/HuMMan/extracted/p000470_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000471,a000014,data_external/HuMMan/extracted/p000471_a000014,0,data_external/HuMMan/extracted/p000471_a000014/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000471_a000014/cameras.json,data_external/HuMMan/extracted/p000471_a000014/smpl_params.npz,sensor_acceptance_and_reconstruction
p000471,a000014,data_external/HuMMan/extracted/p000471_a000014,4,data_external/HuMMan/extracted/p000471_a000014/iphone_depth/iphone/000004.png,data_external/HuMMan/extracted/p000471_a000014/cameras.json,data_external/HuMMan/extracted/p000471_a000014/smpl_params.npz,sensor_acceptance_and_reconstruction
p000471,a000014,data_external/HuMMan/extracted/p000471_a000014,9,data_external/HuMMan/extracted/p000471_a000014/iphone_depth/iphone/000009.png,data_external/HuMMan/extracted/p000471_a000014/cameras.json,data_external/HuMMan/extracted/p000471_a000014/smpl_params.npz,sensor_acceptance_and_reconstruction
p000471,a000014,data_external/HuMMan/extracted/p000471_a000014,14,data_external/HuMMan/extracted/p000471_a000014/iphone_depth/iphone/000014.png,data_external/HuMMan/extracted/p000471_a000014/cameras.json,data_external/HuMMan/extracted/p000471_a000014/smpl_params.npz,sensor_acceptance_and_reconstruction
p000471,a000014,data_external/HuMMan/extracted/p000471_a000014,19,data_external/HuMMan/extracted/p000471_a000014/iphone_depth/iphone/000019.png,data_external/HuMMan/extracted/p000471_a000014/cameras.json,data_external/HuMMan/extracted/p000471_a000014/smpl_params.npz,sensor_acceptance_and_reconstruction
p000471,a000014,data_external/HuMMan/extracted/p000471_a000014,24,data_external/HuMMan/extracted/p000471_a000014/iphone_depth/iphone/000024.png,data_external/HuMMan/extracted/p000471_a000014/cameras.json,data_external/HuMMan/extracted/p000471_a000014/smpl_params.npz,sensor_acceptance_and_reconstruction
p000471,a000014,data_external/HuMMan/extracted/p000471_a000014,29,data_external/HuMMan/extracted/p000471_a000014/iphone_depth/iphone/000029.png,data_external/HuMMan/extracted/p000471_a000014/cameras.json,data_external/HuMMan/extracted/p000471_a000014/smpl_params.npz,sensor_acceptance_and_reconstruction
p000471,a000014,data_external/HuMMan/extracted/p000471_a000014,34,data_external/HuMMan/extracted/p000471_a000014/iphone_depth/iphone/000034.png,data_external/HuMMan/extracted/p000471_a000014/cameras.json,data_external/HuMMan/extracted/p000471_a000014/smpl_params.npz,sensor_acceptance_and_reconstruction
p000471,a000014,data_external/HuMMan/extracted/p000471_a000014,39,data_external/HuMMan/extracted/p000471_a000014/iphone_depth/iphone/000039.png,data_external/HuMMan/extracted/p000471_a000014/cameras.json,data_external/HuMMan/extracted/p000471_a000014/smpl_params.npz,sensor_acceptance_and_reconstruction
p000471,a000014,data_external/HuMMan/extracted/p000471_a000014,44,data_external/HuMMan/extracted/p000471_a000014/iphone_depth/iphone/000044.png,data_external/HuMMan/extracted/p000471_a000014/cameras.json,data_external/HuMMan/extracted/p000471_a000014/smpl_params.npz,sensor_acceptance_and_reconstruction
p000474,a001230,data_external/HuMMan/extracted/p000474_a001230,0,data_external/HuMMan/extracted/p000474_a001230/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000474_a001230/cameras.json,data_external/HuMMan/extracted/p000474_a001230/smpl_params.npz,sensor_acceptance_and_reconstruction
p000474,a001230,data_external/HuMMan/extracted/p000474_a001230,5,data_external/HuMMan/extracted/p000474_a001230/iphone_depth/iphone/000005.png,data_external/HuMMan/extracted/p000474_a001230/cameras.json,data_external/HuMMan/extracted/p000474_a001230/smpl_params.npz,sensor_acceptance_and_reconstruction
p000474,a001230,data_external/HuMMan/extracted/p000474_a001230,10,data_external/HuMMan/extracted/p000474_a001230/iphone_depth/iphone/000010.png,data_external/HuMMan/extracted/p000474_a001230/cameras.json,data_external/HuMMan/extracted/p000474_a001230/smpl_params.npz,sensor_acceptance_and_reconstruction
p000474,a001230,data_external/HuMMan/extracted/p000474_a001230,15,data_external/HuMMan/extracted/p000474_a001230/iphone_depth/iphone/000015.png,data_external/HuMMan/extracted/p000474_a001230/cameras.json,data_external/HuMMan/extracted/p000474_a001230/smpl_params.npz,sensor_acceptance_and_reconstruction
p000474,a001230,data_external/HuMMan/extracted/p000474_a001230,20,data_external/HuMMan/extracted/p000474_a001230/iphone_depth/iphone/000020.png,data_external/HuMMan/extracted/p000474_a001230/cameras.json,data_external/HuMMan/extracted/p000474_a001230/smpl_params.npz,sensor_acceptance_and_reconstruction
p000474,a001230,data_external/HuMMan/extracted/p000474_a001230,26,data_external/HuMMan/extracted/p000474_a001230/iphone_depth/iphone/000026.png,data_external/HuMMan/extracted/p000474_a001230/cameras.json,data_external/HuMMan/extracted/p000474_a001230/smpl_params.npz,sensor_acceptance_and_reconstruction
p000474,a001230,data_external/HuMMan/extracted/p000474_a001230,31,data_external/HuMMan/extracted/p000474_a001230/iphone_depth/iphone/000031.png,data_external/HuMMan/extracted/p000474_a001230/cameras.json,data_external/HuMMan/extracted/p000474_a001230/smpl_params.npz,sensor_acceptance_and_reconstruction
p000474,a001230,data_external/HuMMan/extracted/p000474_a001230,36,data_external/HuMMan/extracted/p000474_a001230/iphone_depth/iphone/000036.png,data_external/HuMMan/extracted/p000474_a001230/cameras.json,data_external/HuMMan/extracted/p000474_a001230/smpl_params.npz,sensor_acceptance_and_reconstruction
p000474,a001230,data_external/HuMMan/extracted/p000474_a001230,41,data_external/HuMMan/extracted/p000474_a001230/iphone_depth/iphone/000041.png,data_external/HuMMan/extracted/p000474_a001230/cameras.json,data_external/HuMMan/extracted/p000474_a001230/smpl_params.npz,sensor_acceptance_and_reconstruction
p000474,a001230,data_external/HuMMan/extracted/p000474_a001230,47,data_external/HuMMan/extracted/p000474_a001230/iphone_depth/iphone/000047.png,data_external/HuMMan/extracted/p000474_a001230/cameras.json,data_external/HuMMan/extracted/p000474_a001230/smpl_params.npz,sensor_acceptance_and_reconstruction
p000475,a000048,data_external/HuMMan/extracted/p000475_a000048,0,data_external/HuMMan/extracted/p000475_a000048/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000475_a000048/cameras.json,data_external/HuMMan/extracted/p000475_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000475,a000048,data_external/HuMMan/extracted/p000475_a000048,14,data_external/HuMMan/extracted/p000475_a000048/iphone_depth/iphone/000014.png,data_external/HuMMan/extracted/p000475_a000048/cameras.json,data_external/HuMMan/extracted/p000475_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000475,a000048,data_external/HuMMan/extracted/p000475_a000048,28,data_external/HuMMan/extracted/p000475_a000048/iphone_depth/iphone/000028.png,data_external/HuMMan/extracted/p000475_a000048/cameras.json,data_external/HuMMan/extracted/p000475_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000475,a000048,data_external/HuMMan/extracted/p000475_a000048,42,data_external/HuMMan/extracted/p000475_a000048/iphone_depth/iphone/000042.png,data_external/HuMMan/extracted/p000475_a000048/cameras.json,data_external/HuMMan/extracted/p000475_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000475,a000048,data_external/HuMMan/extracted/p000475_a000048,56,data_external/HuMMan/extracted/p000475_a000048/iphone_depth/iphone/000056.png,data_external/HuMMan/extracted/p000475_a000048/cameras.json,data_external/HuMMan/extracted/p000475_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000475,a000048,data_external/HuMMan/extracted/p000475_a000048,70,data_external/HuMMan/extracted/p000475_a000048/iphone_depth/iphone/000070.png,data_external/HuMMan/extracted/p000475_a000048/cameras.json,data_external/HuMMan/extracted/p000475_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000475,a000048,data_external/HuMMan/extracted/p000475_a000048,84,data_external/HuMMan/extracted/p000475_a000048/iphone_depth/iphone/000084.png,data_external/HuMMan/extracted/p000475_a000048/cameras.json,data_external/HuMMan/extracted/p000475_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000475,a000048,data_external/HuMMan/extracted/p000475_a000048,98,data_external/HuMMan/extracted/p000475_a000048/iphone_depth/iphone/000098.png,data_external/HuMMan/extracted/p000475_a000048/cameras.json,data_external/HuMMan/extracted/p000475_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000475,a000048,data_external/HuMMan/extracted/p000475_a000048,112,data_external/HuMMan/extracted/p000475_a000048/iphone_depth/iphone/000112.png,data_external/HuMMan/extracted/p000475_a000048/cameras.json,data_external/HuMMan/extracted/p000475_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000475,a000048,data_external/HuMMan/extracted/p000475_a000048,127,data_external/HuMMan/extracted/p000475_a000048/iphone_depth/iphone/000127.png,data_external/HuMMan/extracted/p000475_a000048/cameras.json,data_external/HuMMan/extracted/p000475_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000476,a000145,data_external/HuMMan/extracted/p000476_a000145,0,data_external/HuMMan/extracted/p000476_a000145/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000476_a000145/cameras.json,data_external/HuMMan/extracted/p000476_a000145/smpl_params.npz,sensor_acceptance_and_reconstruction
p000476,a000145,data_external/HuMMan/extracted/p000476_a000145,13,data_external/HuMMan/extracted/p000476_a000145/iphone_depth/iphone/000013.png,data_external/HuMMan/extracted/p000476_a000145/cameras.json,data_external/HuMMan/extracted/p000476_a000145/smpl_params.npz,sensor_acceptance_and_reconstruction
p000476,a000145,data_external/HuMMan/extracted/p000476_a000145,27,data_external/HuMMan/extracted/p000476_a000145/iphone_depth/iphone/000027.png,data_external/HuMMan/extracted/p000476_a000145/cameras.json,data_external/HuMMan/extracted/p000476_a000145/smpl_params.npz,sensor_acceptance_and_reconstruction
p000476,a000145,data_external/HuMMan/extracted/p000476_a000145,41,data_external/HuMMan/extracted/p000476_a000145/iphone_depth/iphone/000041.png,data_external/HuMMan/extracted/p000476_a000145/cameras.json,data_external/HuMMan/extracted/p000476_a000145/smpl_params.npz,sensor_acceptance_and_reconstruction
p000476,a000145,data_external/HuMMan/extracted/p000476_a000145,54,data_external/HuMMan/extracted/p000476_a000145/iphone_depth/iphone/000054.png,data_external/HuMMan/extracted/p000476_a000145/cameras.json,data_external/HuMMan/extracted/p000476_a000145/smpl_params.npz,sensor_acceptance_and_reconstruction
p000476,a000145,data_external/HuMMan/extracted/p000476_a000145,68,data_external/HuMMan/extracted/p000476_a000145/iphone_depth/iphone/000068.png,data_external/HuMMan/extracted/p000476_a000145/cameras.json,data_external/HuMMan/extracted/p000476_a000145/smpl_params.npz,sensor_acceptance_and_reconstruction
p000476,a000145,data_external/HuMMan/extracted/p000476_a000145,82,data_external/HuMMan/extracted/p000476_a000145/iphone_depth/iphone/000082.png,data_external/HuMMan/extracted/p000476_a000145/cameras.json,data_external/HuMMan/extracted/p000476_a000145/smpl_params.npz,sensor_acceptance_and_reconstruction
p000476,a000145,data_external/HuMMan/extracted/p000476_a000145,95,data_external/HuMMan/extracted/p000476_a000145/iphone_depth/iphone/000095.png,data_external/HuMMan/extracted/p000476_a000145/cameras.json,data_external/HuMMan/extracted/p000476_a000145/smpl_params.npz,sensor_acceptance_and_reconstruction
p000476,a000145,data_external/HuMMan/extracted/p000476_a000145,109,data_external/HuMMan/extracted/p000476_a000145/iphone_depth/iphone/000109.png,data_external/HuMMan/extracted/p000476_a000145/cameras.json,data_external/HuMMan/extracted/p000476_a000145/smpl_params.npz,sensor_acceptance_and_reconstruction
p000476,a000145,data_external/HuMMan/extracted/p000476_a000145,123,data_external/HuMMan/extracted/p000476_a000145/iphone_depth/iphone/000123.png,data_external/HuMMan/extracted/p000476_a000145/cameras.json,data_external/HuMMan/extracted/p000476_a000145/smpl_params.npz,sensor_acceptance_and_reconstruction
p000477,a000048,data_external/HuMMan/extracted/p000477_a000048,0,data_external/HuMMan/extracted/p000477_a000048/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000477_a000048/cameras.json,data_external/HuMMan/extracted/p000477_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000477,a000048,data_external/HuMMan/extracted/p000477_a000048,23,data_external/HuMMan/extracted/p000477_a000048/iphone_depth/iphone/000023.png,data_external/HuMMan/extracted/p000477_a000048/cameras.json,data_external/HuMMan/extracted/p000477_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000477,a000048,data_external/HuMMan/extracted/p000477_a000048,46,data_external/HuMMan/extracted/p000477_a000048/iphone_depth/iphone/000046.png,data_external/HuMMan/extracted/p000477_a000048/cameras.json,data_external/HuMMan/extracted/p000477_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000477,a000048,data_external/HuMMan/extracted/p000477_a000048,69,data_external/HuMMan/extracted/p000477_a000048/iphone_depth/iphone/000069.png,data_external/HuMMan/extracted/p000477_a000048/cameras.json,data_external/HuMMan/extracted/p000477_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000477,a000048,data_external/HuMMan/extracted/p000477_a000048,92,data_external/HuMMan/extracted/p000477_a000048/iphone_depth/iphone/000092.png,data_external/HuMMan/extracted/p000477_a000048/cameras.json,data_external/HuMMan/extracted/p000477_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000477,a000048,data_external/HuMMan/extracted/p000477_a000048,115,data_external/HuMMan/extracted/p000477_a000048/iphone_depth/iphone/000115.png,data_external/HuMMan/extracted/p000477_a000048/cameras.json,data_external/HuMMan/extracted/p000477_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000477,a000048,data_external/HuMMan/extracted/p000477_a000048,138,data_external/HuMMan/extracted/p000477_a000048/iphone_depth/iphone/000138.png,data_external/HuMMan/extracted/p000477_a000048/cameras.json,data_external/HuMMan/extracted/p000477_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000477,a000048,data_external/HuMMan/extracted/p000477_a000048,161,data_external/HuMMan/extracted/p000477_a000048/iphone_depth/iphone/000161.png,data_external/HuMMan/extracted/p000477_a000048/cameras.json,data_external/HuMMan/extracted/p000477_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000477,a000048,data_external/HuMMan/extracted/p000477_a000048,184,data_external/HuMMan/extracted/p000477_a000048/iphone_depth/iphone/000184.png,data_external/HuMMan/extracted/p000477_a000048/cameras.json,data_external/HuMMan/extracted/p000477_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000477,a000048,data_external/HuMMan/extracted/p000477_a000048,207,data_external/HuMMan/extracted/p000477_a000048/iphone_depth/iphone/000207.png,data_external/HuMMan/extracted/p000477_a000048/cameras.json,data_external/HuMMan/extracted/p000477_a000048/smpl_params.npz,sensor_acceptance_and_reconstruction
p000478,a000046,data_external/HuMMan/extracted/p000478_a000046,0,data_external/HuMMan/extracted/p000478_a000046/iphone_depth/iphone/000000.png,data_external/HuMMan/extracted/p000478_a000046/cameras.json,data_external/HuMMan/extracted/p000478_a000046/smpl_params.npz,sensor_acceptance_and_reconstruction
p000478,a000046,data_external/HuMMan/extracted/p000478_a000046,9,data_external/HuMMan/extracted/p000478_a000046/iphone_depth/iphone/000009.png,data_external/HuMMan/extracted/p000478_a000046/cameras.json,data_external/HuMMan/extracted/p000478_a000046/smpl_params.npz,sensor_acceptance_and_reconstruction
p000478,a000046,data_external/HuMMan/extracted/p000478_a000046,18,data_external/HuMMan/extracted/p000478_a000046/iphone_depth/iphone/000018.png,data_external/HuMMan/extracted/p000478_a000046/cameras.json,data_external/HuMMan/extracted/p000478_a000046/smpl_params.npz,sensor_acceptance_and_reconstruction
p000478,a000046,data_external/HuMMan/extracted/p000478_a000046,27,data_external/HuMMan/extracted/p000478_a000046/iphone_depth/iphone/000027.png,data_external/HuMMan/extracted/p000478_a000046/cameras.json,data_external/HuMMan/extracted/p000478_a000046/smpl_params.npz,sensor_acceptance_and_reconstruction
p000478,a000046,data_external/HuMMan/extracted/p000478_a000046,36,data_external/HuMMan/extracted/p000478_a000046/iphone_depth/iphone/000036.png,data_external/HuMMan/extracted/p000478_a000046/cameras.json,data_external/HuMMan/extracted/p000478_a000046/smpl_params.npz,sensor_acceptance_and_reconstruction
